Date,Open,High,Low,Close,Volume
6/24/2016 16:00:00,60.48,61.7,59.34,59.6,44105760
6/27/2016 16:00:00,58.71,58.75,57.05,57.61,37921330
6/28/2016 16:00:00,59.19,59.55,58.26,59.52,29085441
6/29/2016 16:00:00,60.36,61.21,60,61.2,21471706
6/30/2016 16:00:00,61.63,62.19,61.02,62.14,21343116
7/01/2016 16:00,61.52,62.01,61.16,61.26,14214829
7/05/2016 16:00,60.45,60.6,59.1,59.55,23356834
7/06/2016 16:00,59.01,60.29,58.76,60.19,20427988
7/07/2016 16:00,59.01,60.29,58.76,60.19,20427988
7/08/2016 16:00,61.33,62.17,61.33,61.83,16994182
7/11/2016 16:00,62.42,62.95,62.14,62.27,13151318
7/12/2016 16:00,63.03,63.56,62.89,63.2,16587769
7/13/2016 16:00:00,63.08,63.43,62.64,63.16,18485801
7/14/2016 16:00:00,64.74,64.98,64.05,64.12,28982359
7/15/2016 16:00:00,64.75,64.8,63.61,64.18,17605350
7/18/2016 16:00:00,64.13,64.4,63.9,63.96,10824364
7/19/2016 16:00:00,63.61,64.1,63.46,63.86,9729926
7/20/2016 16:00:00,64.11,64.23,63.71,63.93,10411043
7/21/2016 16:00:00,64,64.18,63.63,63.69,9952550
7/22/2016 16:00:00,63.9,64.09,63.6,64.04,8195688
7/25/2016 16:00:00,63.98,64.17,63.68,63.87,8168252
7/26/2016 16:00:00,63.98,64.26,63.71,64.13,8067291
7/27/2016 16:00:00,64.08,64.69,64.06,64.33,11806756
7/28/2016 16:00:00,64,64.19,63.72,64.1,10013424
7/29/2016 16:00:00,63.8,64.29,63.75,63.97,13210357
8/01/2016 16:00,64.15,64.31,63.61,63.8,11422600
8/02/2016 16:00,63.59,64.01,63.38,63.65,13549222
8/03/2016 16:00,63.69,64.67,63.65,64.66,13121590
8/04/2016 16:00,64.49,64.82,64.27,64.56,9872821
8/05/2016 16:00,65.14,66.37,65.07,66.3,20752710
8/08/2016 16:00,66.07,66.49,65.84,66.1,11359174
8/09/2016 16:00,66.18,66.28,65.69,65.87,10096071
8/10/2016 16:00,65.92,66.07,65.16,65.28,11555886
8/11/2016 16:00,65.27,65.69,65.02,65.46,9604449
8/12/2016 16:00,64.97,65.35,64.86,65.32,7684983
8/15/2016 16:00:00,65.56,65.83,65.46,65.72,8370355
8/16/2016 16:00:00,65.36,65.96,65.24,65.71,10128856
8/17/2016 16:00:00,65.8,65.98,65.54,65.89,11867865
8/18/2016 16:00:00,65.62,65.99,65.53,65.95,9313621
8/19/2016 16:00:00,65.72,65.91,65.22,65.86,9083379
8/22/2016 16:00:00,65.75,65.88,65.41,65.8,9055631
8/23/2016 16:00:00,66.07,66.34,65.76,65.77,8949577
8/24/2016 16:00:00,65.99,66.23,65.77,65.95,10167204
